day,month,statefips,case_count,death_count,new_case_count,new_death_count
20,9,38,17961,195,340,3.43
21,9,38,18247,196,345,3.29
22,9,38,18511,199,349,3.43
23,9,38,18984,206,378,3.71
24,9,38,19454,215,390,4.29
25,9,38,19888,222,379,5
26,9,38,20383,230,396,5
27,9,38,20727,234,395,5.57
28,9,38,20986,237,391,5.86
29,9,38,21404,242,413,6.14
30,9,38,21849,250,409,6.29
1,10,38,22221,259,395,6.29
2,10,38,22697,267,401,6.43
3,10,38,23137,274,393,6.29
4,10,38,23553,277,404,6.14
5,10,38,23865,280,411,6.14
6,10,38,24368,284,423,6
7,10,38,24861,308,430,8.29
8,10,38,25388,314,452,7.86
9,10,38,26044,325,478,8.29
10,10,38,26632,340,499,9.43
11,10,38,27269,343,531,9.43
12,10,38,27742,350,554,10
13,10,38,28250,362,555,11.1
14,10,38,28952,370,584,8.86
15,10,38,29658,375,610,8.71
16,10,38,30522,393,640,9.71
17,10,38,31266,404,662,9.14
18,10,38,31983,409,673,9.43
19,10,38,32642,413,700,9
20,10,38,33671,417,774,7.86
21,10,38,34170,427,745,8.14
22,10,38,35057,436,771,8.71
23,10,38,35944,445,775,7.43
24,10,38,36879,453,802,7
25,10,38,37724,461,820,7.43
26,10,38,38246,466,801,7.57
27,10,38,.,.,.,.
