day,month,statefips,case_count,death_count,new_case_count,new_death_count
23,6,45,26613,673,945,9.43
24,6,45,27897,683,1049,9.43
25,6,45,29022,693,1068,10.3
26,6,45,30335,694,1101,7.86
27,6,45,31939,711,1165,9.57
28,6,45,33320,716,1232,9
29,6,45,34644,720,1278,8.71
30,6,45,36399,739,1398,9.43
1,7,45,37919,766,1432,11.9
2,7,45,39701,784,1526,13
3,7,45,41532,793,1600,14.1
4,7,45,43386,813,1635,14.6
5,7,45,44847,820,1647,14.9
6,7,45,46380,827,1677,15.3
7,7,45,47352,846,1565,15.3
8,7,45,48909,884,1570,16.9
9,7,45,50691,905,1570,17.3
10,7,45,52419,929,1555,19.4
11,7,45,54699,951,1616,19.7
12,7,45,56648,961,1686,20.1
13,7,45,58168,972,1684,20.7
14,7,45,60389,993,1862,21
15,7,45,62245,998,1905,16.3
16,7,45,64083,1070,1913,23.6
17,7,45,66060,1096,1949,23.9
18,7,45,67612,1135,1845,26.3
19,7,45,69986,1155,1905,27.7
20,7,45,71445,1164,1897,27.4
21,7,45,73337,1221,1850,32.6
22,7,45,75042,1285,1828,41
23,7,45,76606,1334,1789,37.7
24,7,45,78607,1385,1792,41.3
25,7,45,80008,1465,1771,47.1
26,7,45,81199,1491,1602,48
27,7,45,82417,1506,1567,48.9
28,7,45,84109,1565,1539,49.1
29,7,45,85846,1615,1543,47.1
30,7,45,87572,1667,1567,47.6
31,7,45,89016,1712,1487,46.7
1,8,45,90599,1751,1513,40.9
2,8,45,91788,1777,1513,40.9
3,8,45,92951,1793,1505,41
4,8,45,94190,1847,1440,40.3
5,8,45,95472,1894,1375,39.9
6,8,45,96797,1943,1318,39.4
7,8,45,98219,1962,1315,35.7
8,8,45,99460,2007,1266,36.6
9,8,45,100435,2031,1235,36.3
10,8,45,101159,2049,1173,36.6
11,8,45,102130,2098,1134,35.9
12,8,45,102974,2144,1072,35.7
13,8,45,103909,2186,1016,34.7
14,8,45,104841,2204,946,34.6
15,8,45,105882,2260,917,36.1
16,8,45,106497,2269,866,34
17,8,45,106953,2288,828,34.1
18,8,45,107672,2343,792,35
19,8,45,108411,2360,777,30.9
20,8,45,109320,2401,773,30.7
21,8,45,110378,2459,791,36.4
22,8,45,111295,2493,773,33.3
23,8,45,111988,2504,784,33.6
24,8,45,112551,2511,800,31.9
25,8,45,113488,2529,831,26.6
26,8,45,114093,2573,812,30.4
27,8,45,114598,2628,754,32.4
28,8,45,115951,2655,796,28
29,8,45,117249,2698,851,29.3
30,8,45,118324,2709,905,29.3
31,8,45,118992,2720,920,29.9
1,9,45,119846,2757,908,32.6
2,9,45,120503,2794,916,31.6
3,9,45,121696,2807,1014,25.6
4,9,45,123325,2846,1053,27.3
5,9,45,124289,2877,1006,25.6
6,9,45,124952,2887,947,25.4
7,9,45,125607,2907,945,26.7
8,9,45,125908,2912,866,22.1
9,9,45,126213,2942,816,21.1
10,9,45,126592,2975,699,24
11,9,45,129046,3028,817,26
12,9,45,129978,3040,813,23.3
13,9,45,131864,3064,987,25.3
14,9,45,132680,3077,1010,24.3
15,9,45,133470,3098,1080,26.6
16,9,45,134122,3132,1130,27.1
17,9,45,135446,3158,1265,26.1
18,9,45,136318,3177,1039,21.3
19,9,45,137240,3188,1037,21.1
20,9,45,137708,3199,835,19.3
21,9,45,138124,3212,778,19.3
22,9,45,140789,3243,1046,20.7
23,9,45,141686,3262,1081,18.6
24,9,45,142707,3279,1037,17.3
25,9,45,143902,3297,1083,17.1
26,9,45,145273,3323,1148,19.3
27,9,45,145887,3326,1168,18.1
28,9,45,146455,3337,1190,17.9
29,9,45,147634,3359,978,16.6
30,9,45,147942,3378,894,16.6
1,10,45,148323,3400,802,17.3
2,10,45,149185,3409,755,16
3,10,45,150891,3442,803,17
4,10,45,151582,3453,814,18.1
5,10,45,152159,3456,815,17
6,10,45,152970,3471,762,16
7,10,45,153705,3502,823,17.7
8,10,45,154755,3514,919,16.3
9,10,45,155676,3530,927,17.3
10,10,45,156621,3551,819,15.6
11,10,45,157406,3552,832,14.1
12,10,45,158055,3559,842,14.7
13,10,45,158883,3576,845,15
14,10,45,159809,3593,872,13
15,10,45,161106,3607,907,13.3
16,10,45,162253,3615,940,12.1
17,10,45,163214,3637,942,12.3
18,10,45,163990,3650,941,14
19,10,45,164609,3661,936,14.6
20,10,45,165493,3696,944,17.1
21,10,45,166357,3708,935,16.4
22,10,45,167485,3755,911,21.1
23,10,45,168549,3777,899,23.1
24,10,45,169341,3793,875,22.3
25,10,45,170678,3802,955,21.7
26,10,45,171501,3823,985,23.1
27,10,45,.,.,.,.
