day,month,statefips,case_count,death_count,new_case_count,new_death_count
31,7,31,26211,338,291,2.29
1,8,31,26391,338,283,2.29
2,8,31,26702,338,298,2.29
3,8,31,26956,334,294,1.71
4,8,31,27178,339,291,1.86
5,8,31,27489,342,292,1.57
6,8,31,27821,347,294,2
7,8,31,28104,352,270,2
8,8,31,28245,353,265,2.14
9,8,31,28432,353,247,2.14
10,8,31,28696,354,249,2.86
11,8,31,29030,357,265,2.57
12,8,31,29244,359,251,2.43
13,8,31,29660,362,263,2.14
14,8,31,29988,363,269,1.57
15,8,31,30241,363,285,1.43
16,8,31,30372,363,277,1.43
17,8,31,30563,363,267,1.29
18,8,31,30825,370,256,1.86
19,8,31,31040,373,257,2
20,8,31,31348,377,241,2.14
21,8,31,31626,381,234,2.57
22,8,31,31780,382,220,2.71
23,8,31,31889,384,217,3
24,8,31,32047,384,212,3
25,8,31,32379,386,222,2.29
26,8,31,32727,390,241,2.43
27,8,31,33101,394,250,2.43
28,8,31,33436,399,259,2.57
29,8,31,33753,400,282,2.57
30,8,31,34046,400,308,2.29
31,8,31,34287,402,320,2.57
1,9,31,34574,405,314,2.71
2,9,31,34995,408,324,2.57
3,9,31,35469,410,338,2.29
4,9,31,35661,411,318,1.71
5,9,31,35805,415,293,2.14
6,9,31,35891,415,264,2.14
7,9,31,35975,415,241,1.86
8,9,31,36477,418,272,1.86
9,9,31,36917,434,275,3.71
10,9,31,37373,440,272,4.29
11,9,31,37841,449,311,5.43
12,9,31,38108,449,329,4.86
13,9,31,38188,449,328,4.86
14,9,31,38642,450,381,5
15,9,31,38970,451,356,4.71
16,9,31,39419,455,357,3
17,9,31,39921,457,364,2.43
18,9,31,40387,457,364,1.14
19,9,31,40797,457,384,1.14
20,9,31,41083,457,414,1.14
21,9,31,41388,464,392,2
22,9,31,41828,473,408,3.14
23,9,31,42278,477,408,3.14
24,9,31,42731,478,401,3
25,9,31,43162,483,396,3.71
26,9,31,43596,484,400,3.86
27,9,31,44063,485,426,4
28,9,31,44578,487,456,3.29
29,9,31,45044,493,459,2.86
30,9,31,45564,493,469,2.29
1,10,31,46185,497,493,2.71
2,10,31,46977,498,545,2.14
3,10,31,47403,503,544,2.71
4,10,31,47807,504,535,2.71
5,10,31,48259,509,526,3.14
6,10,31,48757,511,530,2.57
7,10,31,49396,516,547,3.29
8,10,31,50059,518,553,3
9,10,31,50168,522,456,3.43
10,10,31,51887,525,641,3.14
11,10,31,52382,525,654,3
12,10,31,52839,529,654,2.86
13,10,31,53543,533,684,3.14
14,10,31,54467,536,724,2.86
15,10,31,55428,546,767,4
16,10,31,56724,556,937,4.86
17,10,31,57334,557,778,4.57
18,10,31,58068,557,812,4.57
19,10,31,58817,568,854,5.57
20,10,31,59409,575,838,6
21,10,31,60308,586,834,7.14
22,10,31,61285,589,837,6.14
23,10,31,62511,594,827,5.43
24,10,31,63215,603,840,6.57
25,10,31,63797,604,818,6.71
26,10,31,64506,609,813,5.86
27,10,31,.,.,.,.
